Sound	*Index	Redirect	Channel	FileName	IsLocal	IsMusic	IsAmbientScene	IsAmbientEvent	IsUI	Volume Min	Volume Max	Pitch Min	Pitch Max	Group Size	Group Weight	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Falloff	LFEMix	3dSpread	Priority	Stream	Is2D	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3	HDOptOut	Delay	4737
amazon_chat_f_2	2948		vo/eax/player-dialog_sd	common\amazon\ama_goodbye.wav	1	0	0	0	0	226	226	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
amazon_chat_g_1	2949	amazon_chat_g_hd1	vo/eax/player-dialog_sd	common\amazon\ama_die.wav	1	0	0	0	0	201	201	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
amazon_chat_g_2	2950		vo/eax/player-dialog_sd	common\amazon\ama_timetodie.wav	1	0	0	0	0	191	191	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
amazon_chat_h_1	2951	amazon_chat_h_hd1	vo/eax/player-dialog_sd	common\amazon\ama_runaway.wav	1	0	0	0	0	174	174	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
amazon_chat_h_2	2952		vo/eax/player-dialog_sd	common\amazon\ama_run.wav	1	0	0	0	0	199	199	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
amazon_impossible_1	2953	amazon_impossible_hd1	vo/eax/player-dialog_sd	common\amazon\ama_impossible.wav	1	0	0	0	0	217	217	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
amazon_impossible_2	2954		vo/eax/player-dialog_sd	common\amazon\ama_cant.wav	1	0	0	0	0	217	217	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
amazon_needkey_1	2955	amazon_needkey_hd1	vo/eax/player-dialog_sd	common\amazon\ama_needkey.wav	1	0	0	0	0	179	179	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
amazon_needkey_2	2956		vo/eax/player-dialog_sd	common\amazon\ama_locked.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
amazon_needmana_1	2957	amazon_needmana_hd1	vo/eax/player-dialog_sd	common\amazon\ama_notenoughmana.wav	1	0	0	0	0	179	179	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
amazon_needmana_2	2958		vo/eax/player-dialog_sd	common\amazon\ama_needmana.wav	1	0	0	0	0	179	179	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
amazon_not_in_town_1	2959	amazon_not_in_town_hd1	vo/eax/player-dialog_sd	common\amazon\ama_nothere.wav	1	0	0	0	0	179	179	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
amazon_not_in_town_2	2960		vo/eax/player-dialog_sd	common\amazon\ama_notintown.wav	1	0	0	0	0	179	179	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
amazon_act1_complete_andariel	2961	amazon_act1_complete_andariel_hd	vo/eax/player-dialog_sd	act1\amazon\ama_act1_complete_andariel.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act1_complete_burial	2962	amazon_act1_complete_burial_hd	vo/eax/player-dialog_sd	act1\amazon\ama_act1_complete_burialground.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act1_complete_den	2963	amazon_act1_complete_den_hd	vo/eax/player-dialog_sd	act1\amazon\ama_act1_complete_denofevil.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act1_complete_tools	2964	amazon_act1_complete_tools_hd	vo/eax/player-dialog_sd	act1\amazon\ama_act1_complete_toolsoftrade.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act1_complete_tower	2965	amazon_act1_complete_tower_hd	vo/eax/player-dialog_sd	act1\amazon\ama_act1_complete_forgottentower.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act1_find_burial	2966	amazon_act1_find_burial_hd	vo/eax/player-dialog_sd	act1\amazon\ama_act1_entry_burialground.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act1_find_cairn	2967	amazon_act1_find_cairn_hd	vo/eax/player-dialog_sd	act1\amazon\ama_act1_find_cairnstones.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act1_find_catacombs	2968	amazon_act1_find_catacombs_hd	vo/eax/player-dialog_sd	act1\amazon\ama_act1_entry_catacombs.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act1_find_den	2969	amazon_act1_find_den_hd	vo/eax/player-dialog_sd	act1\amazon\ama_act1_entry_denofevil.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act1_find_jail	2970	amazon_act1_find_jail_hd	vo/eax/player-dialog_sd	act1\amazon\ama_act1_entry_jail.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act1_find_monastery	2971	amazon_act1_find_monastery_hd	vo/eax/player-dialog_sd	act1\amazon\ama_act1_entry_monastery.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act1_find_tower	2972	amazon_act1_find_tower_hd	vo/eax/player-dialog_sd	act1\amazon\ama_act1_entry_forgottentower.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act1_find_tree	2973	amazon_act1_find_tree_hd	vo/eax/player-dialog_sd	act1\amazon\ama_act1_find_treeofinifuss.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act1_find_tristram	2974	amazon_act1_find_tristram_hd	vo/eax/player-dialog_sd	act1\amazon\ama_act1_find_tristram.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act1_find_wilderness	2975	amazon_act1_find_wilderness_hd	vo/eax/player-dialog_sd	act1\amazon\ama_act1_entry_wilderness.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act1_rescue_cain	2976	amazon_act1_rescue_cain_hd	vo/eax/player-dialog_sd	act1\amazon\ama_act1_rescue_cain.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act2_begin_tainted	2977	amazon_act2_begin_tainted_hd	vo/eax/player-dialog_sd	act2\amazon\ama_act2_begin_taintedsun.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act2_complete_radament	2978	amazon_act2_complete_radament_hd	vo/eax/player-dialog_sd	act2\amazon\ama_act2_complete_radamentlair.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act2_complete_summoner	2979	amazon_act2_complete_summoner_hd	vo/eax/player-dialog_sd	act2\amazon\ama_act2_complete_summoner.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act2_complete_tainted	2980	amazon_act2_complete_tainted_hd	vo/eax/player-dialog_sd	act2\amazon\ama_act2_complete_taintedsun.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act2_complete_tightspot	2981	amazon_act2_complete_tightspot_hd	vo/eax/player-dialog_sd	act2\amazon\ama_act2_complete_tightspot.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act2_complete_tombs	2982	amazon_act2_complete_tombs_hd	vo/eax/player-dialog_sd	act2\amazon\ama_act2_complete_tombs.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act2_find_arcane	2983	amazon_act2_find_arcane_hd	vo/eax/player-dialog_sd	act2\amazon\ama_act2_entry_arcanesanctuary.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act2_find_clawviper	2984	amazon_act2_find_clawviper_hd	vo/eax/player-dialog_sd	act2\amazon\ama_act2_entry_clawviperlair.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act2_find_radament	2985	amazon_act2_find_radament_hd	vo/eax/player-dialog_sd	act2\amazon\ama_act2_entry_radamentlair.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act2_find_summoner	2986	amazon_act2_find_summoner_hd	vo/eax/player-dialog_sd	act2\amazon\ama_act2_find_summoner.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act2_find_tomb_decoy	2987	amazon_act2_find_tomb_decoy_hd	vo/eax/player-dialog_sd	act2\amazon\ama_act2_find_decoytomb.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act2_find_tomb_true	2988	amazon_act2_find_tomb_true_hd	vo/eax/player-dialog_sd	act2\amazon\ama_act2_find_truetomb.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act2_near_tightspot	2989	amazon_act2_near_tightspot_hd	vo/eax/player-dialog_sd	act2\amazon\ama_act2_near_tightspot.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act2_trigger_field	2990	amazon_act2_trigger_field_hd	vo/eax/player-dialog_sd	act2\amazon\ama_act2_trigger_field.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act3_complete_beneath	2991	amazon_act3_complete_beneath_hd	vo/eax/player-dialog_sd	act3\amazon\ama_act3_complete_beneathcity.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act3_complete_blackened	2992	amazon_act3_complete_blackened_hd	vo/eax/player-dialog_sd	act3\amazon\ama_act3_complete_blackenedtemple.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act3_complete_blade	2993	amazon_act3_complete_blade_hd	vo/eax/player-dialog_sd	act3\amazon\ama_act3_complete_bladeofoldreligion.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act3_complete_guardian	2994	amazon_act3_complete_guardian_hd	vo/eax/player-dialog_sd	act3\amazon\ama_act3_complete_guardiantower.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act3_complete_lamesen	2995	amazon_act3_complete_lamesen_hd	vo/eax/player-dialog_sd	act3\amazon\ama_act3_complete_lamesentome.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act3_find_beneath	2996	amazon_act3_find_beneath_hd	vo/eax/player-dialog_sd	act3\amazon\ama_act3_find_beneathcity.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act3_find_blackened	2997	amazon_act3_find_blackened_hd	vo/eax/player-dialog_sd	act3\amazon\ama_act3_find_blackenedtemple.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act3_find_drain	2998	amazon_act3_find_drain_hd	vo/eax/player-dialog_sd	act3\amazon\ama_act3_find_drainlever.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act3_find_guardian	2999	amazon_act3_find_guardian_hd	vo/eax/player-dialog_sd	act3\amazon\ama_act3_find_guardiantower.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act3_find_jade	3000	amazon_act3_find_jade_hd	vo/eax/player-dialog_sd	act3\amazon\ama_act3_find_jadefigurine.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act3_find_lamesen	3001	amazon_act3_find_lamesen_hd	vo/eax/player-dialog_sd	act3\amazon\ama_act3_find_lamesentome.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act4_free_izual	3002	amazon_act4_free_izual_hd	vo/eax/player-dialog_sd	act4\amazon\ama_act4_free_izual.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act4_kill_diablo	3003	amazon_act4_kill_diablo_hd	vo/eax/player-dialog_sd	act4\amazon\ama_act4_kill_diablo.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act5_find_wilderness	3004	amazon_act5_find_wilderness_hd	vo/eax/player-dialog_sd	act5\amazon\ama_act5_entry_wilderness.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act5_find_nihlathak	3005	amazon_act5_find_nihlathak_hd	vo/eax/player-dialog_sd	act5\amazon\ama_act5_entry_nihlathaksland.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act5_find_mountaintop	3006	amazon_act5_find_mountaintop_hd	vo/eax/player-dialog_sd	act5\amazon\ama_act5_entry_mountaintop.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act5_find_worldstone	3007	amazon_act5_find_worldstone_hd	vo/eax/player-dialog_sd	act5\amazon\ama_act5_entry_worldstone.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act5_defeat_overseer	3008	amazon_act5_defeat_overseer_hd	vo/eax/player-dialog_sd	act5\amazon\ama_act5_complete_stopsiege.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act5_rescued_wussies	3009	amazon_act5_rescued_wussies_hd	vo/eax/player-dialog_sd	act5\amazon\ama_act5_rescue_qualkehksoldiers.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act5_defeat_nihlathak	3010	amazon_act5_defeat_nihlathak_hd	vo/eax/player-dialog_sd	act5\amazon\ama_act5_complete_nihlathaksecret.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
amazon_act5_defeat_baal	3011	amazon_act5_defeat_baal_hd	vo/eax/player-dialog_sd	act5\amazon\ama_act5_complete_defeatbaal.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
barbarian_cantcarry_1	3012	barbarian_cantcarry_hd1	vo/eax/player-dialog_sd	common\barbarian\bar_cantcarry.wav	1	0	0	0	0	205	205	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_cantcarry_2	3013		vo/eax/player-dialog_sd	common\barbarian\bar_overburdened.wav	1	0	0	0	0	205	205	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_cantuseyet	3014		vo/eax/player-dialog_sd	common\barbarian\bar_cantuse.wav	1	0	0	0	0	226	226	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_chat_a_1	3015	barbarian_chat_a_hd1	vo/eax/player-dialog_sd	common\barbarian\bar_help.wav	1	0	0	0	0	255	255	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_chat_a_2	3016		vo/eax/player-dialog_sd	common\barbarian\bar_helpme.wav	1	0	0	0	0	226	226	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_chat_b_1	3017	barbarian_chat_b_hd1	vo/eax/player-dialog_sd	common\barbarian\bar_followme.wav	1	0	0	0	0	255	255	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_chat_b_2	3018		vo/eax/player-dialog_sd	common\barbarian\bar_comeon.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_chat_c_1	3019	barbarian_chat_c_hd1	vo/eax/player-dialog_sd	common\barbarian\bar_thisisyours.wav	1	0	0	0	0	255	255	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_chat_c_2	3020		vo/eax/player-dialog_sd	common\barbarian\bar_giftforyou.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_chat_d_1	3021	barbarian_chat_d_hd1	vo/eax/player-dialog_sd	common\barbarian\bar_thanks.wav	1	0	0	0	0	255	255	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_chat_d_2	3022		vo/eax/player-dialog_sd	common\barbarian\bar_thankyou.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_chat_e_1	3023	barbarian_chat_e_hd1	vo/eax/player-dialog_sd	common\barbarian\bar_forgiveme.wav	1	0	0	0	0	255	255	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_chat_e_2	3024		vo/eax/player-dialog_sd	common\barbarian\bar_oops.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_chat_f_1	3025	barbarian_chat_f_hd1	vo/eax/player-dialog_sd	common\barbarian\bar_bye.wav	1	0	0	0	0	255	255	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_chat_f_2	3026		vo/eax/player-dialog_sd	common\barbarian\bar_goodbye.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_chat_g_1	3027	barbarian_chat_g_hd1	vo/eax/player-dialog_sd	common\barbarian\bar_die.wav	1	0	0	0	0	180	180	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_chat_g_2	3028		vo/eax/player-dialog_sd	common\barbarian\bar_timetodie.wav	1	0	0	0	0	180	180	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_chat_h_1	3029	barbarian_chat_h_hd1	vo/eax/player-dialog_sd	common\barbarian\bar_runaway.wav	1	0	0	0	0	179	180	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_chat_h_2	3030		vo/eax/player-dialog_sd	common\barbarian\bar_run.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_impossible_1	3031	barbarian_impossible_hd1	vo/eax/player-dialog_sd	common\barbarian\bar_impossible.wav	1	0	0	0	0	255	255	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_impossible_2	3032		vo/eax/player-dialog_sd	common\barbarian\bar_cant.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_needkey_1	3033	barbarian_needkey_hd1	vo/eax/player-dialog_sd	common\barbarian\bar_needkey.wav	1	0	0	0	0	255	255	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_needkey_2	3034		vo/eax/player-dialog_sd	common\barbarian\bar_locked.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_needmana_1	3035	barbarian_needmana_hd1	vo/eax/player-dialog_sd	common\barbarian\bar_notenoughmana.wav	1	0	0	0	0	200	200	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_needmana_2	3036		vo/eax/player-dialog_sd	common\barbarian\bar_needmana.wav	1	0	0	0	0	227	227	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_not_in_town_1	3037	barbarian_not_in_town_hd1	vo/eax/player-dialog_sd	common\barbarian\bar_nothere.wav	1	0	0	0	0	255	255	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_not_in_town_2	3038		vo/eax/player-dialog_sd	common\barbarian\bar_notintown.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
barbarian_act1_complete_andariel	3039	barbarian_act1_complete_andariel_hd	vo/eax/player-dialog_sd	act1\barbarian\bar_act1_complete_andariel.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
barbarian_act1_complete_burial	3040	barbarian_act1_complete_burial_hd	vo/eax/player-dialog_sd	act1\barbarian\bar_act1_complete_burialground.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
barbarian_act1_complete_den	3041	barbarian_act1_complete_den_hd	vo/eax/player-dialog_sd	act1\barbarian\bar_act1_complete_denofevil.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
barbarian_act1_complete_tools	3042	barbarian_act1_complete_tools_hd	vo/eax/player-dialog_sd	act1\barbarian\bar_act1_complete_toolsoftrade.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
barbarian_act1_complete_tower	3043	barbarian_act1_complete_tower_hd	vo/eax/player-dialog_sd	act1\barbarian\bar_act1_complete_forgottentower.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
barbarian_act1_find_burial	3044	barbarian_act1_find_burial_hd	vo/eax/player-dialog_sd	act1\barbarian\bar_act1_entry_burialground.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
barbarian_act1_find_cairn	3045	barbarian_act1_find_cairn_hd	vo/eax/player-dialog_sd	act1\barbarian\bar_act1_find_cairnstones.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
barbarian_act1_find_catacombs	3046	barbarian_act1_find_catacombs_hd	vo/eax/player-dialog_sd	act1\barbarian\bar_act1_entry_catacombs.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
barbarian_act1_find_den	3047	barbarian_act1_find_den_hd	vo/eax/player-dialog_sd	act1\barbarian\bar_act1_entry_denofevil.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
barbarian_act1_find_jail	3048	barbarian_act1_find_jail_hd	vo/eax/player-dialog_sd	act1\barbarian\bar_act1_entry_jail.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
barbarian_act1_find_monastery	3049	barbarian_act1_find_monastery_hd	vo/eax/player-dialog_sd	act1\barbarian\bar_act1_entry_monastery.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
barbarian_act1_find_tower	3050	barbarian_act1_find_tower_hd	vo/eax/player-dialog_sd	act1\barbarian\bar_act1_entry_forgottentower.wav	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
